date,value
4/13/2020,31.74
4/9/2020,31.48
4/8/2020,32.84
4/7/2020,31.87
4/6/2020,33.05
4/3/2020,34.11
4/2/2020,29.94
4/1/2020,24.74
3/31/2020,22.74
3/30/2020,22.76
3/27/2020,24.93
3/26/2020,26.34
3/25/2020,27.39
3/24/2020,27.15
3/23/2020,27.03
3/20/2020,26.98
3/19/2020,28.47
3/18/2020,24.88
3/17/2020,28.73
3/16/2020,30.05
3/13/2020,33.85
3/12/2020,33.22
3/11/2020,35.79
3/10/2020,37.22
3/9/2020,34.36
3/6/2020,45.27
3/5/2020,49.99
3/4/2020,51.13
3/3/2020,51.86
3/2/2020,51.9
2/28/2020,50.52
2/27/2020,52.18
2/26/2020,53.43
2/25/2020,54.95
2/24/2020,56.3
2/21/2020,58.5
2/20/2020,59.31
2/19/2020,59.12
2/18/2020,57.75
2/17/2020,57.67
2/14/2020,57.32
2/13/2020,56.34
2/12/2020,55.79
2/11/2020,54.01
2/10/2020,53.27
2/7/2020,54.47
2/6/2020,54.93
2/5/2020,55.28
2/4/2020,53.96
2/3/2020,54.45
1/31/2020,58.16
1/30/2020,58.29
1/29/2020,59.81
1/28/2020,59.51
1/27/2020,59.32
1/24/2020,60.69
1/23/2020,62.04
1/22/2020,63.21
1/21/2020,64.59
1/20/2020,65.2
1/17/2020,64.85
1/16/2020,64.62
1/15/2020,64.0
1/14/2020,64.49
1/13/2020,64.2
1/10/2020,64.98
1/9/2020,65.37
1/8/2020,65.44
1/7/2020,68.27
1/6/2020,68.91
1/3/2020,68.6
1/2/2020,66.25
12/31/2019,66.0
12/30/2019,68.44
12/27/2019,68.16
12/26/2019,67.92
12/24/2019,67.2
12/23/2019,66.39
12/20/2019,66.14
12/19/2019,66.54
12/18/2019,66.17
12/17/2019,66.1
12/16/2019,65.34
12/13/2019,65.22
12/12/2019,64.2
12/11/2019,63.72
12/10/2019,64.34
12/9/2019,64.25
12/6/2019,64.39
12/5/2019,63.39
12/4/2019,63.0
12/3/2019,60.82
12/2/2019,60.92
11/29/2019,62.43
11/28/2019,63.87
11/27/2019,64.06
11/26/2019,64.27
11/25/2019,63.65
11/22/2019,63.39
11/21/2019,63.97
