Date,EUA,Market_size,Oil,Coal,NG,Power,IR,GDP,USEU,S&P_clean,DAX,High_price,Low_price
2021-11-28,73.12,522076.8,72.72,144.8,87.772,178.97,0.0,3937442.3,0.8833,1504.66,15257.04,74.51,70.7
2021-11-27,73.12,522076.8,72.72,144.8,87.772,178.97,0.0,3937442.3,0.8833,1504.66,15257.04,74.51,70.7
2021-11-26,73.12,522076.8,72.72,144.8,87.772,178.97,0.0,3937442.3,0.8833,1504.66,15257.04,74.51,70.7
2021-11-25,74.79,980496.9,82.22,149.4,93.194,178.97,0.0,3937442.3,0.8921,1536.73,15917.98,75.37,72.5
2021-11-24,73.23,973959.0,82.25,149.4,93.984,178.97,0.0,3937442.3,0.8929,1516.99,15878.39,73.48,69.25
2021-11-23,69.49,883912.8,82.31,150.0,90.927,178.97,0.0,3937442.3,0.8889,1516.22,15937,70.93,69.1
2021-11-22,70.22,527352.2,79.7,146.35,84.017,178.97,0.0,3937442.3,0.8898,1542.07,16115.69,71.48,69.59
2021-11-21,69.65,447153.0,78.89,145.25,87.125,178.97,0.0,3937442.3,0.8857,1568.87,16159.97,70.1,68.9
2021-11-20,69.65,447153.0,78.89,145.25,87.125,178.97,0.0,3937442.3,0.8857,1568.87,16159.97,70.1,68.9
2021-11-19,69.65,447153.0,78.89,145.25,87.125,178.97,0.0,3937442.3,0.8857,1568.87,16159.97,70.1,68.9
2021-11-18,69.38,630664.2,81.24,144.75,95.167,178.97,0.0,3937442.3,0.8793,1544.19,16221.73,69.49,66.62
2021-11-17,67.45,737903.0,80.28,142.5,95.004,178.97,0.0,3937442.3,0.8834,1564.99,16251.13,68.73,67.1
2021-11-16,67.83,554171.1,82.43,141.7,94.189,178.97,0.0,3937442.3,0.8832,1575.15,16247.86,68.1,66.57
2021-11-15,66.22,632401.0,82.05,139.5,79.947,178.97,0.0,3937442.3,0.8794,1581.07,16148.64,67.27,63.94
2021-11-14,63.58,308998.8,82.17,139.5,75.675,178.97,0.0,3937442.3,0.8731,1593.54,16094.07,64.81,63.43
2021-11-13,63.58,308998.8,82.17,139.5,75.675,178.97,0.0,3937442.3,0.8731,1593.54,16094.07,64.81,63.43
2021-11-12,63.58,308998.8,82.17,139.5,75.675,178.97,0.0,3937442.3,0.8731,1593.54,16094.07,64.81,63.43
2021-11-11,64.02,313698.0,82.87,141.5,74.79,178.97,0.0,3937442.3,0.8732,1583.52,16083.11,64.22,62.4
2021-11-10,63.48,566876.4,82.64,142.5,70.123,178.97,0.0,3937442.3,0.8709,1547.64,16067.83,63.58,60.31
2021-11-09,60.75,413100.0,84.78,152.0,72.587,178.97,0.0,3937442.3,0.8624,1563.14,16040.47,61.7,60.23
2021-11-08,60.96,646785.6,83.43,158.0,79.074,178.97,0.0,3937442.3,0.8628,1573.4,16046.52,61.43,60.16
2021-11-07,59.73,491577.9,82.74,148.0,74.027,178.97,0.0,3937442.3,0.8644,1543.7,16054.36,61.53,59.63
2021-11-06,59.73,491577.9,82.74,148.0,74.027,178.97,0.0,3937442.3,0.8644,1543.7,16054.36,61.53,59.63
2021-11-05,59.73,491577.9,82.74,148.0,74.027,178.97,0.0,3937442.3,0.8644,1543.7,16054.36,61.53,59.63
2021-11-04,60.18,337609.8,80.54,148.0,73.376,178.97,0.0,3937442.3,0.8654,1562.85,16029.65,61.76,59.25
2021-11-03,60.15,413832.0,81.99,149.5,76.542,178.97,0.0,3937442.3,0.861,1563.82,15959.98,60.67,59.42
2021-11-02,59.79,911797.5,84.72,139.85,67.606,178.97,0.0,3937442.3,0.8635,1609.13,15954.45,60.0,57.5
2021-11-01,57.29,269263.0,84.71,138.75,65.619,178.97,0.0,3937442.3,0.8615,1635.51,15806.29,60.78,57.0
2021-10-31,59.08,405879.6,84.38,231.35,64.864,178.97,0.0,3937442.3,0.8647,1604.61,15688.77,59.87,58.5
2021-10-30,59.08,405879.6,84.38,231.35,64.864,178.97,0.0,3937442.3,0.8647,1604.61,15688.77,59.87,58.5
2021-10-29,59.08,405879.6,84.38,231.35,64.864,178.97,0.0,3937442.3,0.8647,1604.61,15688.77,59.87,58.5
2021-10-28,58.94,203932.4,84.32,234.55,77.032,178.97,0.0,3937442.3,0.8559,1602.48,15696.33,59.84,58.32
2021-10-27,60.27,279652.8,84.58,232.85,86.819,178.97,0.0,3937442.3,0.8615,1555.34,15705.81,60.45,59.2
2021-10-26,60.16,329075.2,86.4,234.0,88.493,178.97,0.0,3937442.3,0.8623,1512.1,15757.06,60.54,59.14
2021-10-25,59.35,287254.0,85.99,234.15,88.643,178.97,0.0,3937442.3,0.8613,1516.9,15599.23,60.11,58.92
2021-10-24,58.64,277953.6,85.53,229.75,87.338,178.97,0.0,3937442.3,0.8583,1500.1,15542.98,60.53,58.44
2021-10-23,58.64,277953.6,85.53,229.75,87.338,178.97,0.0,3937442.3,0.8583,1500.1,15542.98,60.53,58.44
2021-10-22,58.64,277953.6,85.53,229.75,87.338,178.97,0.0,3937442.3,0.8583,1500.1,15542.98,60.53,58.44
2021-10-21,58.37,737796.8,84.61,228.5,88.463,178.97,0.0,3937442.3,0.8602,1512.44,15472.56,58.99,56.9
2021-10-20,58.14,375003.0,85.82,232.5,93.451,178.97,0.0,3937442.3,0.8581,1507.92,15522.92,58.48,55.48
2021-10-19,54.92,435515.6,85.08,237.0,89.932,178.97,0.0,3937442.3,0.8594,1498.38,15515.83,58.69,54.45
2021-10-18,58.92,264550.8,84.33,238.65,93.933,178.97,0.0,3937442.3,0.8611,1461.42,15474.47,60.0,57.64
2021-10-17,59.79,252313.8,84.86,240.0,93.648,178.97,0.0,3937442.3,0.8619,1455.03,15587.36,62.19,58.62
2021-10-16,59.79,252313.8,84.86,240.0,93.648,178.97,0.0,3937442.3,0.8619,1455.03,15587.36,62.19,58.62
2021-10-15,59.79,252313.8,84.86,240.0,93.648,178.97,0.0,3937442.3,0.8619,1455.03,15587.36,62.19,58.62
2021-10-14,61.79,621607.4,84.0,243.75,102.172,178.97,0.0,3937442.3,0.8622,1446.5,15462.72,62.08,59.79
2021-10-13,59.45,310329.0,83.18,244.95,93.616,178.97,0.0,3937442.3,0.8625,1447.63,15249.38,60.54,58.65
2021-10-12,59.34,178020.0,83.42,243.15,85.698,178.97,0.0,3937442.3,0.8672,1406.75,15146.87,59.91,58.91
2021-10-11,59.58,138821.4,83.65,240.15,85.216,178.97,0.0,3937442.3,0.8656,1364.43,15199.14,60.66,58.49
2021-10-10,58.76,385465.6,82.39,230.0,87.606,178.97,0.0,3937442.3,0.8642,1357.54,15206.13,61.15,58.3
2021-10-09,58.76,385465.6,82.39,230.0,87.606,178.97,0.0,3937442.3,0.8642,1357.54,15206.13,61.15,58.3
2021-10-08,58.76,385465.6,82.39,230.0,87.606,178.97,0.0,3937442.3,0.8642,1357.54,15206.13,61.15,58.3
2021-10-07,60.81,598978.5,81.95,237.1,96.584,178.97,0.0,3937442.3,0.8655,1370.33,15250.86,61.11,58.2
2021-10-06,59.58,757857.6,81.08,237.15,108.191,178.97,0.0,3937442.3,0.8651,1349.81,14973.33,65.16,59.35
2021-10-05,65.16,645735.6,82.56,274.0,116.02,178.97,0.0,3937442.3,0.8621,1350.72,15194.49,65.8,64.2
2021-10-04,63.82,212520.6,81.26,246.5,96.652,178.97,0.0,3937442.3,0.8603,1346.66,15036.55,64.9,62.71
2021-10-03,62.45,180480.5,79.28,233.6,93.625,178.97,0.0,3937442.3,0.8622,1382.42,15156.44,64.15,61.53
2021-10-02,62.45,180480.5,79.28,233.6,93.625,178.97,0.0,3937442.3,0.8622,1382.42,15156.44,64.15,61.53
2021-10-01,62.45,180480.5,79.28,233.6,93.625,178.97,0.0,3937442.3,0.8622,1382.42,15156.44,64.15,61.53
2021-09-30,62.16,336285.6,78.52,218.1,97.774,97.14,0.0,3720695.1,0.8632,1377.81,15260.69,63.27,60.73
2021-09-29,63.28,460045.6,78.64,210.0,86.609,97.14,0.0,3720695.1,0.8621,1384.61,15365.27,63.5,61.74
2021-09-28,62.29,517007.0,79.09,201.35,78.565,97.14,0.0,3720695.1,0.8558,1396.64,15248.56,66.0,62.07
2021-09-27,64.72,391556.0,79.53,201.35,76.507,97.14,0.0,3720695.1,0.8549,1425.61,15573.88,65.33,64.0
2021-09-26,63.29,306323.6,78.09,173.05,70.24,97.14,0.0,3720695.1,0.8534,1418.43,15531.75,64.5,60.29
2021-09-25,63.29,306323.6,78.09,173.05,70.24,97.14,0.0,3720695.1,0.8534,1418.43,15531.75,64.5,60.29
2021-09-24,63.29,306323.6,78.09,173.05,70.24,97.14,0.0,3720695.1,0.8534,1418.43,15531.75,64.5,60.29
2021-09-23,60.89,369602.3,77.25,172.5,69.684,97.14,0.0,3720695.1,0.8518,1444.49,15643.97,61.47,59.5
2021-09-22,60.94,337607.6,76.19,171.95,71.692,97.14,0.0,3720695.1,0.8554,1429.32,15506.74,61.05,60.2
2021-09-21,60.5,147015.0,74.36,171.15,73.782,97.14,0.0,3720695.1,0.8527,1410.85,15348.53,61.5,60.21
2021-09-20,61.02,544298.4,73.92,171.1,75.317,97.14,0.0,3720695.1,0.8526,1396.38,15132.06,61.36,58.88
2021-09-19,59.82,401392.2,75.34,168.75,65.103,97.14,0.0,3720695.1,0.8526,1423.94,15490.17,60.48,59.44
2021-09-18,59.82,401392.2,75.34,168.75,65.103,97.14,0.0,3720695.1,0.8526,1423.94,15490.17,60.48,59.44
2021-09-17,59.82,401392.2,75.34,168.75,65.103,97.14,0.0,3720695.1,0.8526,1423.94,15490.17,60.48,59.44
2021-09-16,59.63,328561.3,75.67,167.2,63.251,97.14,0.0,3720695.1,0.8498,1423.76,15651.75,60.98,58.64
2021-09-15,60.18,306918.0,75.46,169.35,70.707,97.14,0.0,3720695.1,0.8461,1433.61,15616,61.71,59.1
2021-09-14,60.16,424128.0,73.6,171.35,65.764,97.14,0.0,3720695.1,0.847,1456.48,15722.99,62.25,59.6
2021-09-13,61.37,319737.7,73.51,172.0,61.279,97.14,0.0,3720695.1,0.8466,1461.09,15701.42,62.99,61.2
2021-09-12,61.22,179986.8,72.92,170.95,57.916,97.14,0.0,3720695.1,0.8463,1439.8,15609.81,63.17,60.95
2021-09-11,61.22,179986.8,72.92,170.95,57.916,97.14,0.0,3720695.1,0.8463,1439.8,15609.81,63.17,60.95
2021-09-10,61.22,179986.8,72.92,170.95,57.916,97.14,0.0,3720695.1,0.8463,1439.8,15609.81,63.17,60.95
2021-09-09,63.04,217488.0,71.45,169.65,56.581,97.14,0.0,3720695.1,0.8455,1459.8,15623.15,63.36,62.17
2021-09-08,62.74,299269.8,72.6,168.8,55.288,97.14,0.0,3720695.1,0.8462,1460.38,15610.28,63.61,62.27
2021-09-07,62.28,274032.0,71.69,168.8,53.908,97.14,0.0,3720695.1,0.8445,1488.04,15843.09,63.16,61.96
2021-09-06,62.61,145255.2,72.22,165.25,52.874,97.14,0.0,3720695.1,0.8423,1497.91,15932.12,63.47,62.17
2021-09-05,61.63,207693.1,72.61,165.25,51.505,97.14,0.0,3720695.1,0.8415,1502.64,15781.2,62.75,61.44
2021-09-04,61.63,207693.1,72.61,165.25,51.505,97.14,0.0,3720695.1,0.8415,1502.64,15781.2,62.75,61.44
2021-09-03,61.63,207693.1,72.61,165.25,51.505,97.14,0.0,3720695.1,0.8415,1502.64,15781.2,62.75,61.44
2021-09-02,61.83,118713.6,73.03,162.15,51.916,97.14,0.0,3720695.1,0.842,1514.72,15840.59,62.03,59.89
2021-09-01,60.42,454358.4,71.59,157.9,50.232,97.14,0.0,3720695.1,0.8446,1497.39,15824.29,62.18,60.0
2021-08-31,61.07,188706.3,72.99,154.6,50.338,97.14,0.0,3720695.1,0.8467,1483.92,15835.09,61.25,60.26
2021-08-30,61.08,262033.2,73.41,149.15,49.679,97.14,0.0,3720695.1,0.8475,1485.57,15887.31,61.29,60.15
2021-08-29,59.32,462696.0,72.7,148.85,47.806,97.14,0.0,3720695.1,0.8477,1469.79,15851.75,60.25,57.84
2021-08-28,59.32,462696.0,72.7,148.85,47.806,97.14,0.0,3720695.1,0.8477,1469.79,15851.75,60.25,57.84
2021-08-27,59.32,462696.0,72.7,148.85,47.806,97.14,0.0,3720695.1,0.8477,1469.79,15851.75,60.25,57.84
2021-08-26,57.19,75490.8,71.07,149.0,45.788,97.14,0.0,3720695.1,0.8508,1461.83,15793.62,57.86,55.97
2021-08-25,56.87,137056.7,72.25,148.9,45.285,97.14,0.0,3720695.1,0.8493,1474.93,15860.66,57.42,56.19
2021-08-24,56.97,170340.3,71.05,149.0,44.87,97.14,0.0,3720695.1,0.8506,1473.23,15905.85,57.18,55.79
2021-08-23,55.67,314535.5,68.75,148.35,41.68,97.14,0.0,3720695.1,0.8513,1461.23,15852.79,56.55,55.26
2021-08-22,54.72,225993.6,65.18,146.5,41.944,97.14,0.0,3720695.1,0.8548,1441.72,15808.04,55.2,53.82
2021-08-21,54.72,225993.6,65.18,146.5,41.944,97.14,0.0,3720695.1,0.8548,1441.72,15808.04,55.2,53.82
2021-08-20,54.72,225993.6,65.18,146.5,41.944,97.14,0.0,3720695.1,0.8548,1441.72,15808.04,55.2,53.82
2021-08-19,53.84,544322.4,66.45,144.25,40.395,97.14,0.0,3720695.1,0.8563,1422.39,15765.81,57.3,52.86
2021-08-18,57.45,179244.0,68.23,150.15,45.385,97.14,0.0,3720695.1,0.8537,1427.4,15965.97,58.37,55.73
2021-08-17,57.56,196279.6,69.03,150.05,46.949,97.14,0.0,3720695.1,0.8539,1412.37,15921.95,58.58,57.37
2021-08-16,58.52,53838.4,69.51,151.8,47.988,97.14,0.0,3720695.1,0.8488,1427.51,15925.73,58.6,55.46
2021-08-15,55.74,84167.4,70.59,149.65,44.628,97.14,0.0,3720695.1,0.8478,1443.77,15977.44,56.73,55.58
2021-08-14,55.74,84167.4,70.59,149.65,44.628,97.14,0.0,3720695.1,0.8478,1443.77,15977.44,56.73,55.58
2021-08-13,55.74,84167.4,70.59,149.65,44.628,97.14,0.0,3720695.1,0.8478,1443.77,15977.44,56.73,55.58
2021-08-12,56.63,108729.6,71.31,148.95,45.871,97.14,0.0,3720695.1,0.8524,1449.16,15937.51,58.4,56.3
2021-08-11,58.14,138373.2,71.44,148.1,45.986,97.14,0.0,3720695.1,0.8517,1468.06,15826.09,58.53,56.34
2021-08-10,57.77,101097.5,70.63,146.1,44.655,97.14,0.0,3720695.1,0.8531,1479.49,15770.71,57.92,56.96
2021-08-09,56.98,121937.2,69.04,144.7,42.786,97.14,0.0,3720695.1,0.8517,1478.25,15745.41,57.7,56.25
2021-08-08,57.02,104346.6,70.7,143.75,43.118,97.14,0.0,3720695.1,0.8501,1458.78,15761.45,57.3,56.54
2021-08-07,57.02,104346.6,70.7,143.75,43.118,97.14,0.0,3720695.1,0.8501,1458.78,15761.45,57.3,56.54
2021-08-06,57.02,104346.6,70.7,143.75,43.118,97.14,0.0,3720695.1,0.8501,1458.78,15761.45,57.3,56.54
2021-08-05,56.34,104792.4,71.29,141.6,42.899,97.14,0.0,3720695.1,0.8449,1465.15,15744.67,56.48,55.05
2021-08-04,55.82,66425.8,70.38,141.1,42.253,97.14,0.0,3720695.1,0.8447,1474.79,15692.13,55.93,54.55
2021-08-03,54.55,65460.0,72.41,140.1,41.243,97.14,0.0,3720695.1,0.8429,1472.01,15555.08,55.48,54.42
2021-08-02,54.79,110127.9,72.89,139.85,42.153,97.14,0.0,3720695.1,0.8424,1449.19,15568.73,55.56,53.46
2021-08-01,53.69,72481.5,76.33,132.8,40.756,97.14,0.0,3720695.1,0.8423,1444.17,15544.39,54.24,53.2
2021-07-31,53.69,72481.5,76.33,132.8,40.756,97.14,0.0,3720695.1,0.8423,1444.17,15544.39,54.24,53.2
2021-07-30,53.69,72481.5,76.33,132.8,40.756,97.14,0.0,3720695.1,0.8423,1444.17,15544.39,54.24,53.2
2021-07-29,54.41,102834.9,76.05,132.35,41.154,97.14,0.0,3720695.1,0.841,1449.14,15640.47,54.69,53.51
2021-07-28,54.2,65582.0,74.74,132.9,39.698,97.14,0.0,3720695.1,0.8442,1448.63,15570.36,54.53,53.54
2021-07-27,53.28,127339.2,74.48,132.75,37.59,97.14,0.0,3720695.1,0.8462,1413.94,15519.13,54.06,53.2
2021-07-26,53.57,77140.8,74.5,132.4,36.914,97.14,0.0,3720695.1,0.8472,1428.4,15618.98,53.71,50.96
2021-07-25,51.26,279367.0,74.1,132.45,35.523,97.14,0.0,3720695.1,0.8493,1435.79,15669.29,51.31,50.37
2021-07-24,51.26,279367.0,74.1,132.45,35.523,97.14,0.0,3720695.1,0.8493,1435.79,15669.29,51.31,50.37
2021-07-23,51.26,279367.0,74.1,132.45,35.523,97.14,0.0,3720695.1,0.8493,1435.79,15669.29,51.31,50.37
2021-07-22,51.16,214360.4,73.79,132.2,36.129,97.14,0.0,3720695.1,0.8495,1455.4,15514.54,52.58,50.46
2021-07-21,52.51,300882.3,72.23,132.85,35.949,97.14,0.0,3720695.1,0.8477,1448.66,15422.5,52.65,51.3
2021-07-20,51.59,136713.5,69.35,132.2,35.165,97.14,0.0,3720695.1,0.8487,1406.95,15216.27,52.81,50.87
2021-07-19,52.81,204374.7,68.62,133.2,35.649,97.14,0.0,3720695.1,0.8473,1395.82,15133.2,54.35,52.4
2021-07-18,53.28,160372.8,73.59,132.65,34.842,97.14,0.0,3720695.1,0.8468,1412.59,15540.31,53.98,52.74
2021-07-17,53.28,160372.8,73.59,132.65,34.842,97.14,0.0,3720695.1,0.8468,1412.59,15540.31,53.98,52.74
2021-07-16,53.28,160372.8,73.59,132.65,34.842,97.14,0.0,3720695.1,0.8468,1412.59,15540.31,53.98,52.74
2021-07-15,53.37,138762.0,73.47,131.9,33.797,97.14,0.0,3720695.1,0.8463,1419.85,15629.66,53.9,52.3
2021-07-14,53.78,131223.2,74.76,131.35,34.775,97.14,0.0,3720695.1,0.8447,1449.73,15788.98,55.88,52.05
2021-07-13,53.26,111313.4,76.49,131.5,35.463,97.14,0.0,3720695.1,0.849,1483.85,15789.64,53.7,51.7
2021-07-12,52.12,107888.4,75.16,127.0,34.649,97.14,0.0,3720695.1,0.843,1497.59,15790.51,54.22,51.95
2021-07-11,54.67,196265.3,75.55,126.8,36.632,97.14,0.0,3720695.1,0.842,1478.75,15687.93,54.86,53.3
2021-07-10,54.67,196265.3,75.55,126.8,36.632,97.14,0.0,3720695.1,0.842,1478.75,15687.93,54.86,53.3
2021-07-09,54.67,196265.3,75.55,126.8,36.632,97.14,0.0,3720695.1,0.842,1478.75,15687.93,54.86,53.3
2021-07-08,52.77,183639.6,74.12,125.55,33.312,97.14,0.0,3720695.1,0.8442,1477.58,15420.64,53.6,51.32
2021-07-07,53.03,145302.2,73.43,124.6,32.338,97.14,0.0,3720695.1,0.848,1503.26,15692.71,55.37,52.9
2021-07-06,54.44,196528.4,74.53,123.65,34.105,97.14,0.0,3720695.1,0.8456,1508.5,15511.38,58.58,52.68
2021-07-05,58.28,43710.0,77.16,123.6,37.945,97.14,0.0,3720695.1,0.8428,1496.89,15661.97,58.69,57.97
2021-07-04,57.76,80864.0,76.17,123.6,35.827,97.14,0.0,3720695.1,0.8426,1494.83,15650.09,58.77,57.56
2021-07-03,57.76,80864.0,76.17,123.6,35.827,97.14,0.0,3720695.1,0.8426,1494.83,15650.09,58.77,57.56
2021-07-02,57.76,80864.0,76.17,123.6,35.827,97.14,0.0,3720695.1,0.8426,1494.83,15650.09,58.77,57.56
2021-07-01,58.06,213660.8,75.84,122.3,36.143,97.14,0.0,3720695.1,0.8437,1501.35,15603.81,59.0,57.02
2021-06-30,56.78,287306.8,75.13,120.75,34.622,60.27,0.0,3614207.6,0.8433,1493.33,15531.04,57.03,55.62
2021-06-29,56.04,132814.8,74.76,115.1,33.486,60.27,0.0,3614207.6,0.8404,1516.92,15690.59,56.57,55.61
2021-06-28,55.9,348816.0,74.68,112.05,32.289,60.27,0.0,3614207.6,0.8384,1506.61,15554.18,56.31,55.05
2021-06-27,55.48,447168.8,76.18,108.4,32.383,60.27,0.0,3614207.6,0.8377,1472.59,15607.97,56.16,55.3
2021-06-26,55.48,447168.8,76.18,108.4,32.383,60.27,0.0,3614207.6,0.8377,1472.59,15607.97,56.16,55.3
2021-06-25,55.48,447168.8,76.18,108.4,32.383,60.27,0.0,3614207.6,0.8377,1472.59,15607.97,56.16,55.3
2021-06-24,55.49,317402.8,75.56,107.95,32.016,60.27,0.0,3614207.6,0.8379,1462.72,15589.23,55.73,54.66
2021-06-23,55.03,373653.7,75.19,107.35,31.547,60.27,0.0,3614207.6,0.8384,1457.05,15456.39,55.2,53.88
2021-06-22,53.76,231705.6,74.81,107.45,30.737,60.27,0.0,3614207.6,0.8374,1456.45,15636.33,53.81,53.16
2021-06-21,52.78,183674.4,74.9,107.35,29.616,60.27,0.0,3614207.6,0.8391,1440.92,15603.24,53.31,51.99
2021-06-20,52.26,82570.8,73.51,107.75,29.404,60.27,0.0,3614207.6,0.8429,1431.97,15448.04,52.41,51.61
2021-06-19,52.26,82570.8,73.51,107.75,29.404,60.27,0.0,3614207.6,0.8429,1431.97,15448.04,52.41,51.61
2021-06-18,52.26,82570.8,73.51,107.75,29.404,60.27,0.0,3614207.6,0.8429,1431.97,15448.04,52.41,51.61
2021-06-17,51.28,98970.4,73.08,107.8,28.312,60.27,0.0,3614207.6,0.8396,1451.48,15727.67,51.75,50.76
2021-06-16,51.72,156194.4,74.39,107.9,28.03,60.27,0.0,3614207.6,0.8337,1455.95,15710.57,52.7,51.15
2021-06-15,51.76,274328.0,73.99,108.0,28.133,60.27,0.0,3614207.6,0.8245,1435.97,15729.52,53.01,51.43
2021-06-14,53.29,75671.8,72.86,108.85,28.81,60.27,0.0,3614207.6,0.825,1451.81,15673.64,54.36,52.94
2021-06-13,53.07,124183.8,72.69,110.1,27.845,60.27,0.0,3614207.6,0.8258,1434.47,15693.27,54.2,52.8
2021-06-12,53.07,124183.8,72.69,110.1,27.845,60.27,0.0,3614207.6,0.8258,1434.47,15693.27,54.2,52.8
2021-06-11,53.07,124183.8,72.69,110.1,27.845,60.27,0.0,3614207.6,0.8258,1434.47,15693.27,54.2,52.8
2021-06-10,54.15,90430.5,72.52,110.0,28.687,60.27,0.0,3614207.6,0.8215,1426.8,15571.22,54.33,53.05
2021-06-09,53.9,153076.0,72.22,108.25,28.298,60.27,0.0,3614207.6,0.8209,1424.66,15581.14,54.6,52.81
2021-06-08,52.58,212949.0,72.22,105.85,27.802,60.27,0.0,3614207.6,0.8214,1430.12,15640.6,53.1,52.07
2021-06-07,51.97,12472.8,71.49,105.95,26.492,60.27,0.0,3614207.6,0.8203,1422.22,15677.15,52.5,49.83
2021-06-06,50.47,115071.6,71.89,101.25,25.795,60.27,0.0,3614207.6,0.8218,1415.99,15692.9,51.95,49.8
2021-06-05,50.47,115071.6,71.89,101.25,25.795,60.27,0.0,3614207.6,0.8218,1415.99,15692.9,51.95,49.8
2021-06-04,50.47,115071.6,71.89,101.25,25.795,60.27,0.0,3614207.6,0.8218,1415.99,15692.9,51.95,49.8
2021-06-03,50.73,236401.8,71.31,100.45,25.707,60.27,0.0,3614207.6,0.8245,1406.54,15632.67,53.15,50.66
2021-06-02,51.94,204124.2,71.35,96.0,25.723,60.27,0.0,3614207.6,0.8188,1428.94,15602.71,52.55,51.44
2021-06-01,52.97,63034.3,70.25,95.9,25.975,60.27,0.0,3614207.6,0.8187,1450.96,15567.36,53.7,52.32
2021-05-31,52.24,307693.6,69.32,86.1,25.123,60.27,0.0,3614207.6,0.8177,1451.39,15421.13,52.42,51.88
2021-05-30,51.58,160413.8,69.63,86.1,24.931,60.27,0.0,3614207.6,0.82,1453.68,15519.98,52.9,50.78
2021-05-29,51.58,160413.8,69.63,86.1,24.931,60.27,0.0,3614207.6,0.82,1453.68,15519.98,52.9,50.78
2021-05-28,51.58,160413.8,69.63,86.1,24.931,60.27,0.0,3614207.6,0.82,1453.68,15519.98,52.9,50.78
2021-05-27,52.39,110542.9,69.46,85.9,25.199,60.27,0.0,3614207.6,0.8199,1445.06,15406.73,54.14,51.58
2021-05-26,54.22,236941.4,68.87,85.9,26.427,60.27,0.0,3614207.6,0.8201,1450.45,15450.72,55.23,53.2
2021-05-25,53.83,222856.2,68.65,85.7,26.188,60.27,0.0,3614207.6,0.8161,1432.73,15465.09,54.27,52.83
2021-05-24,53.41,136729.6,68.46,85.45,24.761,60.27,0.0,3614207.6,0.8186,1432.4,15437.51,53.51,51.4
2021-05-23,52.43,296753.8,66.44,85.25,24.794,60.27,0.0,3614207.6,0.8208,1435.33,15437.51,54.34,51.74
2021-05-22,52.43,296753.8,66.44,85.25,24.794,60.27,0.0,3614207.6,0.8208,1435.33,15437.51,54.34,51.74
2021-05-21,52.43,296753.8,66.44,85.25,24.794,60.27,0.0,3614207.6,0.8208,1435.33,15437.51,54.34,51.74
2021-05-20,53.41,449178.1,65.11,84.65,24.685,60.27,0.0,3614207.6,0.8177,1425.24,15370.26,53.47,50.59
2021-05-19,50.35,684760.0,66.66,84.0,22.663,60.27,0.0,3614207.6,0.8213,1391.71,15113.56,53.6,49.3
2021-05-18,53.74,288046.4,68.71,84.6,24.811,60.27,0.0,3614207.6,0.8181,1386.73,15386.58,57.14,53.08
2021-05-17,56.97,365177.7,69.46,84.75,26.31,60.27,0.0,3614207.6,0.8227,1356.49,15396.62,57.37,56.0
2021-05-16,57.23,326783.3,68.71,85.45,26.83,60.27,0.0,3614207.6,0.8235,1362.4,15416.64,57.48,55.24
2021-05-15,57.23,326783.3,68.71,85.45,26.83,60.27,0.0,3614207.6,0.8235,1362.4,15416.64,57.48,55.24
2021-05-14,57.23,326783.3,68.71,85.45,26.83,60.27,0.0,3614207.6,0.8235,1362.4,15416.64,57.48,55.24
2021-05-13,55.04,236121.6,67.05,85.8,26.251,60.27,0.0,3614207.6,0.8277,1322.57,15199.68,55.45,53.83
2021-05-12,55.85,423901.5,69.32,85.85,26.42,60.27,0.0,3614207.6,0.8282,1324.22,15150.22,55.99,53.59
2021-05-11,53.55,225981.0,68.55,84.7,25.803,60.27,0.0,3614207.6,0.823,1357.83,15119.75,53.94,51.9
2021-05-10,52.72,165540.8,68.32,83.85,25.192,60.27,0.0,3614207.6,0.8243,1366.34,15400.41,53.25,51.5
2021-05-09,50.93,151262.1,68.28,82.4,23.941,60.27,0.0,3614207.6,0.822,1400.21,15399.65,51.58,49.9
2021-05-08,50.93,151262.1,68.28,82.4,23.941,60.27,0.0,3614207.6,0.822,1400.21,15399.65,51.58,49.9
2021-05-07,50.93,151262.1,68.28,82.4,23.941,60.27,0.0,3614207.6,0.822,1400.21,15399.65,51.58,49.9
2021-05-06,50.41,188533.4,68.09,81.7,24.33,60.27,0.0,3614207.6,0.8286,1374.42,15196.74,50.95,49.7
2021-05-05,49.91,475642.3,68.96,79.95,23.962,60.27,0.0,3614207.6,0.8328,1398.08,15170.78,49.96,49.1
2021-05-04,49.06,164351.0,68.88,78.55,23.048,60.27,0.0,3614207.6,0.8322,1394.17,14856.48,50.33,48.87
2021-05-03,49.9,34930.0,67.56,77.6,23.813,60.27,0.0,3614207.6,0.8288,1458.75,15236.47,50.34,49.59
2021-05-02,49.31,379687.0,67.25,71.75,23.285,60.27,0.0,3614207.6,0.8318,1475.01,15135.91,49.83,48.2
2021-05-01,49.31,379687.0,67.25,71.75,23.285,60.27,0.0,3614207.6,0.8318,1475.01,15135.91,49.83,48.2
2021-04-30,49.31,379687.0,67.25,71.75,23.285,60.27,0.0,3614207.6,0.8318,1475.01,15135.91,49.83,48.2
2021-04-29,48.51,143589.6,68.56,71.9,22.501,60.27,0.0,3614207.6,0.8249,1499.83,15154.2,48.65,47.65
